State / MCD,Final Dispensary Name,Disease,Occurrence,Reported Date,Month,District / Zone,IPD/OPD,State District,Final Zone
State Dispensary,DGD Bamnoli,Skin Disease/ Ringworm/ Scabies,312,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Weakness,246,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Upper Respectory Track Infection (URTI),970,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Common Cold,173,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Injury,99,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Bodyache/ Headache,51,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Fungal Infection,42,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Dental Problem/ Caries/ Cavity,39,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Fever,90,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Diabetes,9,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Hypertension,86,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Diarrhoea,145,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Upper Respectory Track Infection (URTI),756,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Skin Disease/ Ringworm/ Scabies,135,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Weakness,129,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Common Cold,106,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Injury,33,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Gastritis,27,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Deliveries,39,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Fungal Infection,19,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Diabetes,7,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Hypertension,73,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Diarrhoea,120,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Upper Respectory Track Infection (URTI),684,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Skin Disease/ Ringworm/ Scabies,111,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Weakness,96,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Common Cold,82,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Injury,36,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Gastritis,21,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Flatulence,27,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Fever,69,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Diabetes,9,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Hypertension,86,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Diarrhoea,143,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Upper Respectory Track Infection (URTI),699,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Weakness,82,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Common Cold,85,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Skin Disease/ Ringworm/ Scabies,133,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Injury,33,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Dental Problem/ Caries/ Cavity,26,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Fever,59,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Bamnoli,Gastritis,23,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Hypertension,9,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Diarrhoea,97,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Common Cold,170,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Abdomen Pain,64,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Vomitting,44,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Bodyache/ Headache,37,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Skin Disease/ Ringworm/ Scabies,81,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Joint Pain/ Arthiritis,43,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Injury,65,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Hypertension,8,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Diarrhoea,96,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Common Cold,217,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Abdomen Pain,73,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Joint Pain/ Arthiritis,50,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Bodyache/ Headache,39,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Vomitting,36,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Skin Disease/ Ringworm/ Scabies,58,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,"ENT(Ear, Nose, Throat)/ CSOM",11,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Injury,51,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Tonsillitis,14,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Hypertension,1,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Common Cold,244,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Skin Disease/ Ringworm/ Scabies,129,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Dysentery,48,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Abdomen Pain,44,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Dyspepsia,35,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Bodyache/ Headache,21,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Vomitting,18,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Injury,44,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,"ENT(Ear, Nose, Throat)/ CSOM",10,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Conjunctivitis,9,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Joint Pain/ Arthiritis,45,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Hypertension,5,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Diarrhoea,57,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Common Cold,238,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Skin Disease/ Ringworm/ Scabies,130,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Bodyache/ Headache,39,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Abdomen Pain,34,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Dyspepsia,31,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Joint Pain/ Arthiritis,31,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Menstrual Disorders,15,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Vomitting,15,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dhansa,Conjunctivitis,38,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diarrhoea,81,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diabetes,36,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Bodyache/ Headache,1002,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Upper Respectory Track Infection (URTI),903,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Skin Disease/ Ringworm/ Scabies,231,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Common Cold,146,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Joint Pain/ Arthiritis,107,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Dyspepsia,81,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Fungal Infection,76,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Dermatitis,99,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diarrhoea,55,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diabetes,32,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Bodyache/ Headache,1163,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Upper Respectory Track Infection (URTI),841,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Joint Pain/ Arthiritis,185,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Common Cold,113,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Skin Disease/ Ringworm/ Scabies,175,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Gastritis,41,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Injury,73,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Dermatitis,102,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diarrhoea,55,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diabetes,26,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Upper Respectory Track Infection (URTI),815,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Bodyache/ Headache,696,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Joint Pain/ Arthiritis,145,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Common Cold,94,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Skin Disease/ Ringworm/ Scabies,124,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Influenza,33,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Injury,48,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Dermatitis,76,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diarrhoea,29,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diabetes,21,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Bodyache/ Headache,1010,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Upper Respectory Track Infection (URTI),417,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Joint Pain/ Arthiritis,137,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Common Cold,91,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Skin Disease/ Ringworm/ Scabies,95,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Hypertension,36,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Injury,57,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Dermatitis,88,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diarrhoea,63,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Diabetes,17,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Common Cold,898,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Bodyache/ Headache,775,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Upper Respectory Track Infection (URTI),219,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Skin Disease/ Ringworm/ Scabies,120,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Joint Pain/ Arthiritis,143,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Hypertension,46,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Influenza,68,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Dermatitis,101,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Typhoid,1,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Hypertension,20,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Hypertension,17,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Typhoid,2,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Typhoid,2,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Hypertension,25,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Typhoid,1,11/1/2016,November,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Dwarka Sector – 19,Typhoid,2,12/1/2016,December,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Typhoid,14,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Diarrhoea,130,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Diabetes,154,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Hypertension,211,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Upper Respectory Track Infection (URTI),2089,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Fungal Infection,409,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Skin Disease/ Ringworm/ Scabies,371,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Gastritis,250,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Weakness,222,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Conjunctivitis,191,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,COPD (Chronic Obstructive Pulmonary Disease),133,8/1/2016,August,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Typhoid,13,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Diarrhoea,70,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Diabetes,145,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Hypertension,171,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Upper Respectory Track Infection (URTI),2426,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Fungal Infection,346,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Skin Disease/ Ringworm/ Scabies,246,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Gastritis,182,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Weakness,212,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,COPD (Chronic Obstructive Pulmonary Disease),128,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Conjunctivitis,107,9/1/2016,September,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Typhoid,3,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Diarrhoea,49,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Diabetes,128,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Hypertension,165,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Upper Respectory Track Infection (URTI),1824,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Fungal Infection,280,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Gastritis,186,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Weakness,177,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,COPD (Chronic Obstructive Pulmonary Disease),121,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Conjunctivitis,114,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Abdomen Pain,94,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,"ENT(Ear, Nose, Throat)/ CSOM",85,10/1/2016,October,South-West,OPD,South west ,Najafgarh
State Dispensary,DGD Pindwala Kalan,Typhoid,2,11/1/2016,November,South-West,OPD,South west ,Najafgarh
